index,iso1,iso2,seadistance,capitalport1,capitalport2,roaddistance,short
6729,BRB,SDN,11348,0.0,1139.0,,0
6730,BRB,SEN,4211,0.0,0.0,,0
6731,BRB,SGP,19787,0.0,0.0,,0
6732,BRB,SHN,7933,0.0,,,0
6733,BRB,SLB,15552,0.0,,,0
6734,BRB,SLE,4812,0.0,183.0,,0
6735,BRB,SLV,3645,0.0,44.0,,0
6736,BRB,SMR,6946,0.0,359.0,,0
6737,BRB,SOM,14671,0.0,550.0,,0
6738,BRB,SPM,4014,0.0,0.0,,0
6739,BRB,SRB,8113,0.0,404.0,,0
6740,BRB,STP,7141,0.0,,,0
6741,BRB,SUR,1083,0.0,0.0,,0
6742,BRB,SVK,8888,0.0,527.0,,0
6743,BRB,SVN,8888,0.0,111.0,,0
6744,BRB,SWE,6484,0.0,472.0,,0
6745,BRB,SWZ,11568,0.0,317.0,,0
6746,BRB,SYC,15469,0.0,0.0,,0
6747,BRB,SYR,9927,0.0,210.0,,0
6748,BRB,TCA,1504,0.0,,,0
6749,BRB,TCD,7205,0.0,1529.0,,0
6750,BRB,TGO,6497,0.0,0.0,,0
6751,BRB,THA,21570,0.0,19.0,,0
6752,BRB,TJK,15456,0.0,2104.0,,0
6753,BRB,TKL,12288,0.0,,,0
6754,BRB,TKM,15780,0.0,1948.0,,0
6755,BRB,TLS,18607,0.0,205.0,,0
6756,BRB,TON,12852,0.0,,,0
6757,BRB,TTO,366,0.0,,,0
6758,BRB,TUN,6998,0.0,7.0,,0
6759,BRB,TUR,8801,0.0,476.0,,0
6760,BRB,TUV,13253,0.0,,,0
6761,BRB,TWN,18634,0.0,347.0,,0
6762,BRB,TZA,14720,0.0,194.0,,0
6763,BRB,UGA,14925,0.0,1137.0,,0
6764,BRB,UKR,9531,0.0,,,0
6765,BRB,URY,7578,0.0,749.0,,0
6766,BRB,USA,3636,0.0,2242.0,,0
6767,BRB,UZB,15456,0.0,2633.0,,0
6768,BRB,VCT,180,0.0,,,0
6769,BRB,VEN,905,0.0,205.0,,0
6770,BRB,VGB,746,0.0,0.0,,0
6771,BRB,VIR,749,0.0,0.0,,0
6772,BRB,VNM,21083,0.0,1514.0,,0
6773,BRB,VUT,14556,0.0,0.0,,0
6774,BRB,WLF,12933,0.0,,,0
6775,BRB,WSM,12491,0.0,,,0
6776,BRB,YEM,13066,0.0,345.0,,0
6777,BRB,ZAF,11086,0.0,630.0,,0
6778,BRB,ZMB,11568,0.0,1757.0,,0
6779,BRB,ZWE,11568,0.0,1301.0,,0
6780,BRN,ABW,18109,42.0,,,0
6781,BRN,AFG,6431,42.0,1471.0,,0
6782,BRN,AGO,14053,42.0,1184.0,,0
6783,BRN,AIA,21082,42.0,,,0
6784,BRN,ALB,11502,42.0,248.0,,0
6785,BRN,AND,12257,42.0,453.0,,0
6786,BRN,ANT,21103,42.0,,,0
6787,BRN,ARE,7215,42.0,229.0,,0
6788,BRN,ARG,18788,42.0,1738.0,,0
6789,BRN,ARM,5420,42.0,818.0,,0
6790,BRN,ASM,8541,42.0,,,0
6791,BRN,ATG,21061,42.0,,,0
6792,BRN,AUS,7986,42.0,638.0,,0
6793,BRN,AUT,12138,42.0,468.0,,0
6794,BRN,AZE,5420,42.0,1197.0,,0
6795,BRN,BDI,8530,42.0,1365.0,,0
6796,BRN,BEL,17064,42.0,132.0,,0
6797,BRN,BEN,17105,42.0,80.0,,0
6798,BRN,BFA,17119,42.0,971.0,,0
6799,BRN,BGD,4381,42.0,996.0,,0
6800,BRN,BGR,11829,42.0,451.0,,0
6801,BRN,BHR,7677,42.0,0.0,,0
6802,BRN,BHS,19401,42.0,,,0
6803,BRN,BIH,11830,42.0,197.0,,0
6804,BRN,BLR,18898,42.0,530.0,,0
6805,BRN,BLZ,18655,42.0,78.0,,0
6806,BRN,BMU,19805,42.0,0.0,,0
6807,BRN,BOL,18428,42.0,2520.0,,0
6808,BRN,BRA,18456,42.0,1121.0,,0
6809,BRN,BRB,21167,42.0,0.0,,0
6810,BRN,BTN,4381,42.0,1072.0,,0
6811,BRN,BWA,9597,42.0,947.0,,0
6812,BRN,CAF,16591,42.0,1273.0,,0
6813,BRN,CAN,12245,42.0,4340.0,,0
6814,BRN,CHE,12257,42.0,581.0,,0
6815,BRN,CHL,18429,42.0,116.0,,0
6816,BRN,CHN,3249,42.0,1449.0,,0
6817,BRN,CIV,17226,42.0,251.0,,0
6818,BRN,CMR,16591,42.0,283.0,,0
6819,BRN,COD,15203,42.0,,,0
6820,BRN,COG,15390,42.0,438.0,,0
6821,BRN,COK,9379,42.0,,,0
6822,BRN,COL,17487,42.0,934.0,,0
6823,BRN,COM,8119,42.0,,,0
6824,BRN,CPV,17502,42.0,,,0
6825,BRN,CRI,17484,42.0,142.0,,0
6826,BRN,CUB,18962,42.0,,,0
6827,BRN,CYM,18467,42.0,0.0,,0
6828,BRN,CYP,10841,42.0,43.0,,0
6829,BRN,CZE,17578,42.0,693.0,,0
6830,BRN,DEU,17578,42.0,391.0,,0
6831,BRN,DJI,7769,42.0,297.0,,0
6832,BRN,DMA,21163,42.0,0.0,,0
6833,BRN,DNK,18300,42.0,0.0,,0
6834,BRN,DOM,18782,42.0,,,0
6835,BRN,DZA,13383,42.0,386.0,,0
6836,BRN,ECU,17029,42.0,347.0,,0
6837,BRN,EGY,10221,42.0,175.0,,0
6838,BRN,ERI,7872,42.0,592.0,,0
6839,BRN,ESP,13808,42.0,655.0,,0
6840,BRN,EST,19364,42.0,23.0,,0
6841,BRN,ETH,7872,42.0,864.0,,0
6842,BRN,FIN,19431,42.0,0.0,,0
6843,BRN,FJI,7568,42.0,,,0
6844,BRN,FLK,16544,42.0,0.0,,0
6845,BRN,FRA,12256,42.0,757.0,,0
6846,BRN,FRO,17693,42.0,0.0,,0
6847,BRN,FSM,3537,42.0,,,0
6848,BRN,GAB,16182,42.0,14.0,,0
6849,BRN,GBR,16591,42.0,95.0,,0
6850,BRN,GEO,12927,42.0,436.0,,0
6851,BRN,GHA,17110,42.0,14.0,,0
6852,BRN,GIB,13814,42.0,,,0
6853,BRN,GIN,18136,42.0,0.0,,0
6854,BRN,GLP,21104,42.0,,,0
6855,BRN,GMB,17588,42.0,0.0,,0
6856,BRN,GNB,17830,42.0,38.0,,0
6857,BRN,GNQ,16349,42.0,,,0
6858,BRN,GRC,11075,42.0,28.0,,0
6859,BRN,GRD,21430,42.0,,,0
6860,BRN,GRL,17013,42.0,,,0
6861,BRN,GTM,15713,42.0,198.0,,0
6862,BRN,GUF,20986,42.0,0.0,,0
6863,BRN,GUM,3370,42.0,,,0
6864,BRN,GUY,21433,42.0,45.0,,0
6865,BRN,HKG,2152,42.0,,,0
6866,BRN,HND,18495,42.0,275.0,,0
6867,BRN,HRV,12064,42.0,264.0,,0
6868,BRN,HTI,18529,42.0,,,0
6869,BRN,HUN,12138,42.0,569.0,,0
6870,BRN,IDN,1744,42.0,0.0,,0
6871,BRN,IND,5660,42.0,1312.0,,0
6872,BRN,IRL,16652,42.0,0.0,,0
6873,BRN,IRN,7254,42.0,1533.0,,0
6874,BRN,IRQ,7911,42.0,640.0,,0
6875,BRN,ISL,17548,42.0,52.0,,0
6876,BRN,ISR,10415,42.0,53.0,,0
6877,BRN,ITA,11934,42.0,14.0,,0
6878,BRN,JAM,18283,42.0,59.0,,0
6879,BRN,JOR,9921,42.0,321.0,,0
6880,BRN,JPN,4148,42.0,378.0,,0
6881,BRN,KAZ,5420,42.0,3085.0,,0
6882,BRN,KEN,8338,42.0,515.0,,0
6883,BRN,KGZ,6431,42.0,3209.0,,0
6884,BRN,KHM,1380,42.0,139.0,,0
6885,BRN,KIR,9180,42.0,,,0
6886,BRN,KNA,21133,42.0,,,0
6887,BRN,KOR,3827,42.0,423.0,,0
6888,BRN,KWT,7879,42.0,118.0,,0
6889,BRN,LAO,1892,42.0,669.0,,0
6890,BRN,LBN,10834,42.0,91.0,,0
6891,BRN,LBR,17278,42.0,640.0,,0
6892,BRN,LBY,12188,42.0,111.0,,0
6893,BRN,LCA,21261,42.0,,,0
6894,BRN,LIE,12138,42.0,684.0,,0
6895,BRN,LKA,3845,42.0,100.0,,0
6896,BRN,LSO,9597,42.0,579.0,,0
6897,BRN,LTU,18899,42.0,,,0
6898,BRN,LUX,16994,42.0,325.0,,0
6899,BRN,LVA,19050,42.0,177.0,,0
6900,BRN,MAC,2151,42.0,,,0
6901,BRN,MAR,13888,42.0,257.0,,0
6902,BRN,MCO,12212,42.0,0.0,,0
6903,BRN,MDA,12143,42.0,501.0,,0
6904,BRN,MDG,7796,42.0,283.0,,0
6905,BRN,MDV,4578,42.0,,,0
6906,BRN,MEX,14804,42.0,502.0,,0
6907,BRN,MHL,5969,42.0,,,0
6908,BRN,MKD,11815,42.0,329.0,,0
6909,BRN,MLI,18135,42.0,855.0,,0
6910,BRN,MLT,11664,42.0,,,0
6911,BRN,MMR,2608,42.0,1372.0,,0
6912,BRN,MNE,11816,42.0,53.0,,0
6913,BRN,MNG,3249,42.0,2849.0,,0
6914,BRN,MNP,3517,42.0,,,0
6915,BRN,MOZ,9445,42.0,100.0,,0
6916,BRN,MRT,16596,42.0,503.0,,0
6917,BRN,MSR,21132,42.0,,,0
6918,BRN,MTQ,21218,42.0,0.0,,0
6919,BRN,MUS,7056,42.0,0.0,,0
6920,BRN,MWI,8530,42.0,1680.0,,0
6921,BRN,MYS,1605,42.0,65.0,,0
6922,BRN,MYT,8057,42.0,,,0
6923,BRN,NAM,12876,42.0,334.0,,0
6924,BRN,NCL,6649,42.0,142.0,,0
6925,BRN,NER,17104,42.0,1016.0,,0
6926,BRN,NFK,7076,42.0,,,0
6927,BRN,NGA,17070,42.0,667.0,,0
6928,BRN,NIC,17842,42.0,486.0,,0
6929,BRN,NIU,8760,42.0,,,0
6930,BRN,NLD,16994,42.0,167.0,,0
6931,BRN,NOR,18153,42.0,54.0,,0
6932,BRN,NPL,4381,42.0,1662.0,,0
6933,BRN,NRU,5744,42.0,,,0
6934,BRN,NZL,8057,42.0,597.0,,0
6935,BRN,OMN,6824,42.0,1053.0,,0
6936,BRN,PAK,6429,42.0,1449.0,,0
6937,BRN,PAN,17165,42.0,56.0,,0
6938,BRN,PER,17218,42.0,974.0,,0
6939,BRN,PHL,1609,42.0,230.0,,0
6940,BRN,PLW,2322,42.0,,,0
6941,BRN,PNG,4374,42.0,0.0,,0
6942,BRN,POL,18637,42.0,446.0,,0
6943,BRN,PRI,21268,42.0,,,0
6944,BRN,PRK,4613,42.0,529.0,,0
6945,BRN,PRT,14350,42.0,2.0,,0
6946,BRN,PRY,18518,42.0,1350.0,,0
6947,BRN,PSE,10349,42.0,,,0
6948,BRN,PYF,10776,42.0,,,0
6949,BRN,QAT,7639,42.0,29.0,,0
6950,BRN,REU,7276,42.0,,,0
6951,BRN,ROU,12143,42.0,203.0,,0
6952,BRN,RUS,5420,42.0,9417.0,,0
6953,BRN,RWA,8530,42.0,1331.0,,0
6954,BRN,SAU,8889,42.0,973.0,,0
6955,BRN,SDN,9057,42.0,1139.0,,0
6956,BRN,SEN,17425,42.0,0.0,,0
6957,BRN,SGP,1231,42.0,0.0,,0
6958,BRN,SHN,13812,42.0,,,0
6959,BRN,SLB,4951,42.0,,,0
6960,BRN,SLE,17919,42.0,183.0,,0
6961,BRN,SLV,15977,42.0,44.0,,0
6962,BRN,SMR,11934,42.0,359.0,,0
6963,BRN,SOM,7015,42.0,550.0,,0
6964,BRN,SPM,18221,42.0,0.0,,0
6965,BRN,SRB,11823,42.0,404.0,,0
6966,BRN,STP,16308,42.0,,,0
6967,BRN,SUR,21102,42.0,0.0,,0
6968,BRN,SVK,12138,42.0,527.0,,0
6969,BRN,SVN,12138,42.0,111.0,,0
6970,BRN,SWE,18116,42.0,472.0,,0
6971,BRN,SWZ,9445,42.0,317.0,,0
6972,BRN,SYC,6836,42.0,0.0,,0
6973,BRN,SYR,10888,42.0,210.0,,0
6974,BRN,TCA,18699,42.0,,,0
6975,BRN,TCD,16591,42.0,1529.0,,0
6976,BRN,TGO,17118,42.0,0.0,,0
6977,BRN,THA,1891,42.0,19.0,,0
6978,BRN,TJK,6431,42.0,2104.0,,0
6979,BRN,TKL,8339,42.0,,,0
6980,BRN,TKM,7254,42.0,1948.0,,0
6981,BRN,TLS,2848,42.0,205.0,,0
6982,BRN,TON,8295,42.0,,,0
6983,BRN,TTO,21553,42.0,,,0
6984,BRN,TUN,12021,42.0,7.0,,0
6985,BRN,TUR,11682,42.0,476.0,,0
6986,BRN,TUV,7264,42.0,,,0
6987,BRN,TWN,2243,42.0,347.0,,0
6988,BRN,TZA,8530,42.0,194.0,,0
6989,BRN,UGA,8338,42.0,1137.0,,0
6990,BRN,UKR,12530,42.0,,,0
6991,BRN,URY,18518,42.0,749.0,,0
6992,BRN,USA,12615,42.0,4536.0,,0
6993,BRN,UZB,6431,42.0,2633.0,,0
6994,BRN,VCT,21374,42.0,,,0
6995,BRN,VEN,18431,42.0,205.0,,0
6996,BRN,VGB,21209,42.0,0.0,,0
6997,BRN,VIR,21245,42.0,0.0,,0
6998,BRN,VNM,975,42.0,1514.0,,0
6999,BRN,VUT,6594,42.0,0.0,,0
7000,BRN,WLF,7971,42.0,,,0
7001,BRN,WSM,8380,42.0,,,0
7002,BRN,YEM,7593,42.0,345.0,,0
7003,BRN,ZAF,9597,42.0,630.0,,0
7004,BRN,ZMB,9445,42.0,1757.0,,0
7005,BRN,ZWE,9445,42.0,1301.0,,0
7006,BTN,ABW,20090,1072.0,,,0
7007,BTN,AFG,4882,1072.0,1471.0,3295.0,0
7008,BTN,AGO,13230,1072.0,1184.0,,0
7009,BTN,AIA,19026,1072.0,,,0
7010,BTN,ALB,9856,1072.0,248.0,,0
7011,BTN,AND,10611,1072.0,453.0,12815.0,0
7012,BTN,ANT,19038,1072.0,,,0
7013,BTN,ARE,5570,1072.0,229.0,,0
7014,BTN,ARG,17671,1072.0,1738.0,,0
7015,BTN,ARM,9669,1072.0,818.0,6734.0,0
7016,BTN,ASM,12430,1072.0,,,0
7017,BTN,ATG,18979,1072.0,,,0
7018,BTN,AUS,10416,1072.0,638.0,,0
7019,BTN,AUT,10492,1072.0,468.0,10792.0,0
7020,BTN,AZE,9669,1072.0,1197.0,6611.0,0
7021,BTN,BDI,6799,1072.0,1365.0,12941.0,0
7022,BTN,BEL,15144,1072.0,132.0,,0
7023,BTN,BEN,16192,1072.0,80.0,,0
7024,BTN,BFA,16205,1072.0,971.0,13733.0,0
7025,BTN,BGD,0,1072.0,996.0,,0
7026,BTN,BGR,10183,1072.0,451.0,,0
7027,BTN,BHR,6032,1072.0,0.0,,0
7028,BTN,BHS,19827,1072.0,,,0
7029,BTN,BIH,10185,1072.0,197.0,,0
7030,BTN,BLR,16768,1072.0,530.0,9480.0,0
7031,BTN,BLZ,21514,1072.0,78.0,,0
7032,BTN,BMU,17935,1072.0,0.0,,0
7033,BTN,BOL,21529,1072.0,2520.0,,0
7034,BTN,BRA,17202,1072.0,1121.0,,0
7035,BTN,BRB,19038,1072.0,0.0,,0
7036,BTN,BRN,4381,1072.0,42.0,,0
7037,BTN,BWA,9067,1072.0,947.0,16247.0,0
7038,BTN,CAF,15662,1072.0,1273.0,12660.0,0
7039,BTN,CAN,16665,1072.0,4340.0,,0
7040,BTN,CHE,10611,1072.0,581.0,12033.0,0
7041,BTN,CHL,21530,1072.0,116.0,,0
7042,BTN,CHN,7490,1072.0,1449.0,,0
7043,BTN,CIV,16309,1072.0,251.0,,0
7044,BTN,CMR,15662,1072.0,283.0,,0
7045,BTN,COD,14357,1072.0,,,0
7046,BTN,COG,14502,1072.0,438.0,,0
7047,BTN,COK,13294,1072.0,,,0
7048,BTN,COL,20793,1072.0,934.0,,0
7049,BTN,COM,6640,1072.0,,,0
7050,BTN,CPV,15572,1072.0,,,0
7051,BTN,CRI,21550,1072.0,142.0,,0
7052,BTN,CUB,20830,1072.0,,,0
7053,BTN,CYM,20713,1072.0,0.0,,0
7054,BTN,CYP,9179,1072.0,43.0,,0
7055,BTN,CZE,15544,1072.0,693.0,11102.0,0
7056,BTN,DEU,15544,1072.0,391.0,,0
7057,BTN,DJI,5956,1072.0,297.0,,0
7058,BTN,DMA,19057,1072.0,0.0,,0
7059,BTN,DNK,16175,1072.0,0.0,,0
7060,BTN,DOM,19561,1072.0,,,0
7061,BTN,DZA,11615,1072.0,386.0,,0
7062,BTN,ECU,21397,1072.0,347.0,,0
7063,BTN,EGY,8576,1072.0,175.0,,0
7064,BTN,ERI,6082,1072.0,592.0,,0
7065,BTN,ESP,12040,1072.0,655.0,,0
7066,BTN,EST,17034,1072.0,23.0,,0
7067,BTN,ETH,6082,1072.0,864.0,11137.0,0
7068,BTN,FIN,17076,1072.0,0.0,,0
7069,BTN,FJI,11457,1072.0,,,0
7070,BTN,FLK,15797,1072.0,0.0,,0
7071,BTN,FRA,10611,1072.0,757.0,,0
7072,BTN,FRO,15636,1072.0,0.0,,0
7073,BTN,FSM,7923,1072.0,,,0
7074,BTN,GAB,15256,1072.0,14.0,,0
7075,BTN,GBR,14705,1072.0,95.0,,0
7076,BTN,GEO,11255,1072.0,436.0,,0
7077,BTN,GHA,16194,1072.0,14.0,,0
7078,BTN,GIB,12046,1072.0,,,0
7079,BTN,GIN,16323,1072.0,0.0,,0
7080,BTN,GLP,19009,1072.0,,,0
7081,BTN,GMB,15726,1072.0,0.0,,0
7082,BTN,GNB,15975,1072.0,38.0,,0
7083,BTN,GNQ,15421,1072.0,,,0
7084,BTN,GRC,9430,1072.0,28.0,,0
7085,BTN,GRD,19287,1072.0,,,0
7086,BTN,GRL,15245,1072.0,,,0
7087,BTN,GTM,20081,1072.0,198.0,,0
7088,BTN,GUF,18793,1072.0,0.0,,0
7089,BTN,GUM,7894,1072.0,,,0
7090,BTN,GUY,19248,1072.0,45.0,,0
7091,BTN,HKG,6224,1072.0,,,0
7092,BTN,HND,21575,1072.0,275.0,,0
7093,BTN,HRV,10419,1072.0,264.0,,0
7094,BTN,HTI,19810,1072.0,,,0
7095,BTN,HUN,10492,1072.0,569.0,10425.0,0
7096,BTN,IDN,4128,1072.0,0.0,,0
7097,BTN,IND,3939,1072.0,1312.0,,0
7098,BTN,IRL,14782,1072.0,0.0,,0
7099,BTN,IRN,5609,1072.0,1533.0,,0
7100,BTN,IRQ,6265,1072.0,640.0,,0
7101,BTN,ISL,15676,1072.0,52.0,,0
7102,BTN,ISR,8770,1072.0,53.0,,0
7103,BTN,ITA,10289,1072.0,14.0,,0
7104,BTN,JAM,20353,1072.0,59.0,,0
7105,BTN,JOR,8276,1072.0,321.0,,0
7106,BTN,JPN,8397,1072.0,378.0,,0
7107,BTN,KAZ,9669,1072.0,3085.0,5598.0,0
7108,BTN,KEN,6593,1072.0,515.0,,0
7109,BTN,KGZ,4882,1072.0,3209.0,4298.0,0
7110,BTN,KHM,4319,1072.0,139.0,,0
7111,BTN,KIR,13549,1072.0,,,0
7112,BTN,KNA,19058,1072.0,,,0
7113,BTN,KOR,8076,1072.0,423.0,,0
7114,BTN,KWT,6234,1072.0,118.0,,0
7115,BTN,LAO,4777,1072.0,669.0,3024.0,0
7116,BTN,LBN,9163,1072.0,91.0,,0
7117,BTN,LBR,16358,1072.0,640.0,,0
7118,BTN,LBY,10420,1072.0,111.0,,0
7119,BTN,LCA,19136,1072.0,,,0
7120,BTN,LIE,10492,1072.0,684.0,11733.0,0
7121,BTN,LKA,2460,1072.0,100.0,,0
7122,BTN,LSO,9067,1072.0,579.0,16834.0,0
7123,BTN,LTU,16768,1072.0,,,0
7124,BTN,LUX,15078,1072.0,325.0,12175.0,0
7125,BTN,LVA,16830,1072.0,177.0,,0
7126,BTN,MAC,6207,1072.0,,,0
7127,BTN,MAR,12120,1072.0,257.0,,0
7128,BTN,MCO,10567,1072.0,0.0,,0
7129,BTN,MDA,10497,1072.0,501.0,9208.0,0
7130,BTN,MDG,6796,1072.0,283.0,,0
7131,BTN,MDV,2911,1072.0,,,0
7132,BTN,MEX,19172,1072.0,502.0,,0
7133,BTN,MHL,10348,1072.0,,,0
7134,BTN,MKD,10170,1072.0,329.0,9907.0,0
7135,BTN,MLI,16323,1072.0,855.0,14576.0,0
7136,BTN,MLT,10019,1072.0,,,0
7137,BTN,MMR,1817,1072.0,1372.0,,0
7138,BTN,MNE,10170,1072.0,53.0,,0
7139,BTN,MNG,7490,1072.0,2849.0,4573.0,0
7140,BTN,MNP,8067,1072.0,,,0
7141,BTN,MOZ,8708,1072.0,100.0,,0
7142,BTN,MRT,14766,1072.0,503.0,,0
7143,BTN,MSR,19045,1072.0,,,0
7144,BTN,MTQ,19105,1072.0,0.0,,0
7145,BTN,MUS,6623,1072.0,0.0,,0
7146,BTN,MWI,6799,1072.0,1680.0,14546.0,0
7147,BTN,MYS,2753,1072.0,65.0,,0
7148,BTN,MYT,6591,1072.0,,,0
7149,BTN,NAM,12129,1072.0,334.0,,0
7150,BTN,NCL,10367,1072.0,142.0,,0
7151,BTN,NER,16192,1072.0,1016.0,13165.0,0
7152,BTN,NFK,10786,1072.0,,,0
7153,BTN,NGA,16158,1072.0,667.0,,0
7154,BTN,NIC,21299,1072.0,486.0,,0
7155,BTN,NIU,12649,1072.0,,,0
7156,BTN,NLD,15078,1072.0,167.0,,0
7157,BTN,NOR,15964,1072.0,54.0,,0
7158,BTN,NPL,0,1072.0,1662.0,929.0,1
7159,BTN,NRU,10114,1072.0,,,0
7160,BTN,NZL,11767,1072.0,597.0,,0
7161,BTN,OMN,5166,1072.0,1053.0,,0
7162,BTN,PAK,4882,1072.0,1449.0,,0
7163,BTN,PAN,21283,1072.0,56.0,,0
7164,BTN,PER,21492,1072.0,974.0,,0
7165,BTN,PHL,5779,1072.0,230.0,,0
7166,BTN,PLW,6718,1072.0,,,0
7167,BTN,PNG,8033,1072.0,0.0,,0
7168,BTN,POL,16546,1072.0,446.0,,0
7169,BTN,PRI,19208,1072.0,,,0
7170,BTN,PRK,8862,1072.0,529.0,,0
7171,BTN,PRT,12582,1072.0,2.0,,0
7172,BTN,PRY,17401,1072.0,1350.0,,0
7173,BTN,PSE,8704,1072.0,,,0
7174,BTN,PYF,14601,1072.0,,,0
7175,BTN,QAT,5984,1072.0,29.0,,0
7176,BTN,REU,6817,1072.0,,,0
7177,BTN,ROU,10497,1072.0,203.0,,0
7178,BTN,RUS,9669,1072.0,9417.0,,0
7179,BTN,RWA,6799,1072.0,1331.0,12733.0,0
7180,BTN,SAU,7229,1072.0,973.0,,0
7181,BTN,SDN,7406,1072.0,1139.0,,0
7182,BTN,SEN,15557,1072.0,0.0,,0
7183,BTN,SGP,3110,1072.0,0.0,,0
7184,BTN,SHN,13065,1072.0,,,0
7185,BTN,SLB,9121,1072.0,,,0
7186,BTN,SLE,16537,1072.0,183.0,,0
7187,BTN,SLV,20344,1072.0,44.0,,0
7188,BTN,SMR,10289,1072.0,359.0,11406.0,0
7189,BTN,SOM,5281,1072.0,550.0,,0
7190,BTN,SPM,16349,1072.0,0.0,,0
7191,BTN,SRB,10185,1072.0,404.0,10094.0,0
7192,BTN,STP,15383,1072.0,,,0
7193,BTN,SUR,18912,1072.0,0.0,,0
7194,BTN,SVK,10492,1072.0,527.0,10701.0,0
7195,BTN,SVN,10492,1072.0,111.0,,0
7196,BTN,SWE,15963,1072.0,472.0,,0
7197,BTN,SWZ,8708,1072.0,317.0,16484.0,0
7198,BTN,SYC,5095,1072.0,0.0,,0
7199,BTN,SYR,9207,1072.0,210.0,,0
7200,BTN,TCA,19649,1072.0,,,0
7201,BTN,TCD,15662,1072.0,1529.0,11666.0,0
7202,BTN,TGO,16205,1072.0,0.0,,0
7203,BTN,THA,4777,1072.0,19.0,,0
7204,BTN,TJK,4882,1072.0,2104.0,3806.0,0
7205,BTN,TKL,12299,1072.0,,,0
7206,BTN,TKM,5609,1072.0,1948.0,4865.0,0
7207,BTN,TLS,5983,1072.0,205.0,,0
7208,BTN,TON,12185,1072.0,,,0
7209,BTN,TTO,19397,1072.0,,,0
7210,BTN,TUN,10376,1072.0,7.0,,0
7211,BTN,TUR,10036,1072.0,476.0,,0
7212,BTN,TUV,11346,1072.0,,,0
7213,BTN,TWN,6491,1072.0,347.0,,0
7214,BTN,TZA,6799,1072.0,194.0,,0
7215,BTN,UGA,6593,1072.0,1137.0,12300.0,0
7216,BTN,UKR,10810,1072.0,,,0
7217,BTN,URY,17400,1072.0,749.0,,0
7218,BTN,USA,17034,1072.0,4536.0,,0
7219,BTN,UZB,4882,1072.0,2633.0,4284.0,0
7220,BTN,VCT,19238,1072.0,,,0
7221,BTN,VEN,20025,1072.0,205.0,,0
7222,BTN,VGB,19148,1072.0,0.0,,0
7223,BTN,VIR,19183,1072.0,0.0,,0
7224,BTN,VNM,4484,1072.0,1514.0,,0
7225,BTN,VUT,10457,1072.0,0.0,,0
7226,BTN,WLF,11856,1072.0,,,0
7227,BTN,WSM,12270,1072.0,,,0
7228,BTN,YEM,5787,1072.0,345.0,,0
7229,BTN,ZAF,9067,1072.0,630.0,,0
7230,BTN,ZMB,8708,1072.0,1757.0,14776.0,0
7231,BTN,ZWE,8708,1072.0,1301.0,15256.0,0
7232,BWA,ABW,12048,947.0,,,0
7233,BWA,AFG,7931,947.0,1471.0,12793.0,0
7234,BWA,AGO,4006,947.0,1184.0,,0
7235,BWA,AIA,11696,947.0,,,0
7236,BWA,ALB,10158,947.0,248.0,,0
7237,BWA,AND,10912,947.0,453.0,13721.0,0
7238,BWA,ANT,11638,947.0,,,0
7239,BWA,ARE,7995,947.0,229.0,,0
7240,BWA,ARG,8526,947.0,1738.0,,0
7241,BWA,ARM,11545,947.0,818.0,10144.0,0
7242,BWA,ASM,16009,947.0,,,0
7243,BWA,ATG,11458,947.0,,,0
7244,BWA,AUS,10387,947.0,638.0,,0
7245,BWA,AUT,10794,947.0,468.0,11959.0,0
7246,BWA,AZE,11545,947.0,1197.0,10763.0,0
7247,BWA,BDI,3220,947.0,1365.0,3416.0,0
7248,BWA,BEL,13562,947.0,132.0,,0
7249,BWA,BEN,6908,947.0,80.0,,0
7250,BWA,BFA,6921,947.0,971.0,8253.0,0
7251,BWA,BGD,9068,947.0,996.0,,0
7252,BWA,BGR,10485,947.0,451.0,,0
7253,BWA,BHR,8457,947.0,0.0,,0
7254,BWA,BHS,13354,947.0,,,0
7255,BWA,BIH,10486,947.0,197.0,,0
7256,BWA,BLR,15134,947.0,530.0,11965.0,0
7257,BWA,BLZ,14051,947.0,78.0,,0
7258,BWA,BMU,12655,947.0,0.0,,0
7259,BWA,BOL,12345,947.0,2520.0,,0
7260,BWA,BRA,7864,947.0,1121.0,,0
7261,BWA,BRB,11086,947.0,0.0,,0
7262,BWA,BRN,9597,947.0,42.0,,0
7263,BWA,BTN,9068,947.0,1072.0,15809.0,0
7264,BWA,CAF,6373,947.0,1273.0,5275.0,0
7265,BWA,CAN,13856,947.0,1102.0,,0
7266,BWA,CHE,10912,947.0,581.0,13018.0,0
7267,BWA,CHL,12345,947.0,116.0,,0
7268,BWA,CHN,12852,947.0,1449.0,,0
7269,BWA,CIV,7024,947.0,251.0,,0
7270,BWA,CMR,6373,947.0,283.0,,0
7271,BWA,COD,5168,947.0,,,0
7272,BWA,COG,5301,947.0,438.0,,0
7273,BWA,COK,16889,947.0,,,0
7274,BWA,COL,12746,947.0,934.0,,0
7275,BWA,COM,2341,947.0,,,0
7276,BWA,CPV,9394,947.0,,,0
7277,BWA,CRI,13497,947.0,142.0,,0
7278,BWA,CUB,13687,947.0,,,0
7279,BWA,CYM,13460,947.0,0.0,,0
7280,BWA,CYP,9498,947.0,43.0,,0
7281,BWA,CZE,13869,947.0,693.0,12254.0,0
7282,BWA,DEU,13869,947.0,391.0,,0
